,target,lastAccelerometerValues[0]_mean_D,lastAccelerometerValues[1]_mean_D,lastAccelerometerValues[2]_mean_D,lastAccelerometerValues[0]_var_D,lastAccelerometerValues[1]_var_D,lastAccelerometerValues[2]_var_D,lastAccelerometerValues[0]_skew_D,lastAccelerometerValues[1]_skew_D,lastAccelerometerValues[2]_skew_D,lastAccelerometerValues[0]_kurtosis_D,lastAccelerometerValues[1]_kurtosis_D,lastAccelerometerValues[2]_kurtosis_D,lastGyroscopeValues[0]_mean_D,lastGyroscopeValues[1]_mean_D,lastGyroscopeValues[2]_mean_D,lastGyroscopeValues[0]_var_D,lastGyroscopeValues[1]_var_D,lastGyroscopeValues[2]_var_D,lastGyroscopeValues[0]_skew_D,lastGyroscopeValues[1]_skew_D,lastGyroscopeValues[2]_skew_D,lastGyroscopeValues[0]_kurtosis_D,lastGyroscopeValues[1]_kurtosis_D,lastGyroscopeValues[2]_kurtosis_D,lastMagnetometerValues[0]_mean_D,lastMagnetometerValues[1]_mean_D,lastMagnetometerValues[2]_mean_D,lastMagnetometerValues[0]_var_D,lastMagnetometerValues[1]_var_D,lastMagnetometerValues[2]_var_D,lastMagnetometerValues[0]_skew_D,lastMagnetometerValues[1]_skew_D,lastMagnetometerValues[2]_skew_D,lastMagnetometerValues[0]_kurtosis_D,lastMagnetometerValues[1]_kurtosis_D,lastMagnetometerValues[2]_kurtosis_D,lastAccelerometerValues[0]_mean_U,lastAccelerometerValues[1]_mean_U,lastAccelerometerValues[2]_mean_U,lastAccelerometerValues[0]_var_U,lastAccelerometerValues[1]_var_U,lastAccelerometerValues[2]_var_U,lastAccelerometerValues[0]_skew_U,lastAccelerometerValues[1]_skew_U,lastAccelerometerValues[2]_skew_U,lastAccelerometerValues[0]_kurtosis_U,lastAccelerometerValues[1]_kurtosis_U,lastAccelerometerValues[2]_kurtosis_U,lastGyroscopeValues[0]_mean_U,lastGyroscopeValues[1]_mean_U,lastGyroscopeValues[2]_mean_U,lastGyroscopeValues[0]_var_U,lastGyroscopeValues[1]_var_U,lastGyroscopeValues[2]_var_U,lastGyroscopeValues[0]_skew_U,lastGyroscopeValues[1]_skew_U,lastGyroscopeValues[2]_skew_U,lastGyroscopeValues[0]_kurtosis_U,lastGyroscopeValues[1]_kurtosis_U,lastGyroscopeValues[2]_kurtosis_U,lastMagnetometerValues[0]_mean_U,lastMagnetometerValues[1]_mean_U,lastMagnetometerValues[2]_mean_U,lastMagnetometerValues[0]_var_U,lastMagnetometerValues[1]_var_U,lastMagnetometerValues[2]_var_U,lastMagnetometerValues[0]_skew_U,lastMagnetometerValues[1]_skew_U,lastMagnetometerValues[2]_skew_U,lastMagnetometerValues[0]_kurtosis_U,lastMagnetometerValues[1]_kurtosis_U,lastMagnetometerValues[2]_kurtosis_U
20,81.0,0.60964203,8.19775775,5.30826575,0.0156631772849,0.00351596048556,0.127252592248,-0.499651390811,0.172272294073,-0.936891298331,-1.16976021158,-1.60426793691,-0.820109093212,0.027137756925,-0.04337692265,-0.02812194825,0.000220588603585,0.0051420038566,3.6042186327e-05,-0.264079071422,-1.13495811011,0.957549214443,-1.2309755373,-0.682187740173,-0.85127090452,21.21849075,-37.05253525,-14.372634875,0.0214511740257,0.0134301132077,0.00682121117305,0.402035925237,-0.825064151159,-0.0691514551203,-1.147249836,-0.989323876247,-1.00166104266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,89.0,0.642962644,8.1669523,5.22122498,0.0221367856487,0.00693604905436,0.299110120856,-0.178835928089,-0.616577976144,-0.801611166892,-1.61420443224,-0.631130629334,-0.576824613119,0.0477294908,0.1777893099,0.01383972164,0.00872379821577,0.0754675924365,0.000230089014028,0.449412802267,0.385735467453,-0.260911932342,-1.69576393693,-1.81899103178,-1.58290525994,21.0842894,-37.0947264,-14.2721558,0.00218245530464,0.0427818366914,0.0785808094226,0.36200376819,1.37257091041,0.823879641564,-1.81279093039,0.0813854684347,-0.394105852543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,90.0,0.63476562,8.233054875,5.1874237,0.00903403879794,0.000220073110547,0.110801356481,-0.158847017493,0.438137634314,-0.980117215063,-1.34020223394,-1.22532597136,-0.821809720947,0.04103851375,-0.036506653,-0.0264434815,5.45452938519e-05,0.0029956196073,3.49013145375e-05,-0.946914813162,-0.503065075462,0.126230510471,-0.859520563267,-1.31788070736,-1.681247988,21.0227965,-37.14675925,-14.6686555,0.0207551116332,0.00414731437419,0.00378741395075,0.455334737025,-0.0702277808267,-0.0103543716765,-1.12728089178,-1.02147336523,-1.9837609908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,98.0,0.59462892,8.2315612,5.38943784,0.00621726992249,0.00107769092256,0.0459811202671,0.512513405607,0.683895287738,-0.445256975213,-1.3172168052,-0.371660739549,-0.566049778409,0.04344787566,0.1213348358,-0.0037506102,0.00336991718806,0.0183427046326,0.000106012865159,0.748556451213,1.10470417284,1.47370994421,-0.954003020935,-0.409356929496,0.215030428277,21.083374,-37.0812988,-13.95813,0.032335881362,0.0211238126222,0.0327532269884,0.1370641201,-0.431964603283,0.787226752778,-1.5309248999,-0.446340711847,-0.800937753688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,99.0,0.6305809025,8.22707,5.23737335,0.00475204591998,0.0015082754985,0.00410951586855,0.313777951299,-0.838901445508,0.00781732530983,-1.02446860688,-0.975258463488,-1.98819327808,0.012176513825,-0.02611923175,-0.0276641845,6.09084986458e-05,0.00180621259522,6.87875943295e-05,0.0896859958401,-0.374158776072,-0.142657366816,-1.82955980305,-1.49802526901,-1.24556178412,21.075058,-36.9857785,-14.51911925,0.0065767790635,0.00569845714925,0.00995042307569,-0.519439212121,0.466604847729,0.516113062679,-1.34032771164,-1.39945166974,-1.34190086287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,100.0,0.6272926325,8.23873525,5.222717275,0.00224430117223,0.00136659773819,0.00446898454398,-0.255629625495,0.0558015855578,0.446450096326,-1.54799062217,-1.90067320434,-1.21156933787,0.03401184075,-0.022308349,-0.0192680355,0.000772211119558,0.00117286649152,2.59373742243e-05,0.928476253223,0.411935849995,-0.502485471186,-0.804013789191,-1.04562072696,-1.00050292913,21.17233275,-36.91787675,-14.190292625,0.0209891134337,0.0193324435757,0.0341391822774,-0.369479195817,0.00721620904606,-0.870233897694,-1.17047904462,-1.98930477423,-0.823014327207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,107.0,0.55866568,8.23874128571,5.19507492857,0.0495517876104,0.000534192817918,0.160962253666,-1.16277256171,0.323692972514,-1.07549601608,-0.0704865892302,-0.853355656686,-0.114999467199,0.0354723250619,0.0388009207143,-0.0372423442857,0.00343923854277,0.00975931959974,0.000204120936881,0.577532253809,1.12071477824,-0.604477029336,-0.647287851257,0.00598385163273,-1.01852098732,21.0571288571,-37.1152607143,-14.0226091429,0.023076233617,0.0244913552219,0.0998813279576,-0.284396110867,-0.66990006562,0.673050024168,-1.34507258504,0.298415488324,-0.50019872488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,106.0,0.548684694,8.287793,5.35019528,0.0035305419401,0.0067483251252,0.0917295163074,0.497173835666,-1.09184695273,-0.193458725854,-0.949626011184,-0.315163733927,-0.812418700145,0.071185303,0.1098541252,-0.0098602294,0.00615152535346,0.0404563328669,0.000180957593056,0.755318042624,0.942034245217,-0.250407314892,-0.957513012614,-0.727614380468,-0.546993389317,21.0879516,-36.9668584,-14.199524,0.00961813695304,0.00947953415864,0.0863273652292,0.199695050351,-0.953662880921,1.14719692019,-1.06991671656,-0.441973780583,-0.150300573406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,108.0,0.576922616,8.2743896,5.28128362,0.00978714719639,0.00163932252904,0.0756049506578,-0.951533880305,-1.39811372213,-0.276169771899,-0.596727482726,0.133291096249,-1.69491192064,0.04638366716,-0.0492126468,-0.0224487304,0.00109342574715,0.00304989067092,0.000251352165958,0.0516529109677,0.385919144437,0.438029170217,-1.48575006651,-0.623963541352,-1.13460231364,20.99952725,-37.0140075,-14.306259375,0.0122915565897,0.0534515815423,0.0321997917194,-0.0952964965979,-0.0191482352733,0.914554205699,-1.28991654759,-1.06470757894,-0.803393699412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,109.0,0.5979805,8.208828,5.010353075,0.0046615950469,0.0013449919415,0.00384922718476,0.0866487740809,-0.808771271103,-0.131216185894,-1.319615441,-0.99988240828,-1.30776002656,-0.0179100035,-0.002910614185,0.0227279665,0.000477588311054,9.41427911841e-05,8.99821225863e-05,-0.172593752873,-0.772724957496,-0.388951396076,-1.141499658,-0.875644289146,-1.448337539,21.1267088,-37.0526122,-14.5629886,0.00927469294696,0.0510360862214,0.0268341669154,-0.793175194927,0.404185994687,0.18884237982,-0.323519876427,-1.06139197296,-1.76599794817,,,,,,,,,,,,,,,,,,,,,,,,,21.139526,-37.239075,-14.370728,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0
